Protein,Prediction,SP(Sec/SPI),OTHER,CS Position
AN4628,OTHER,0.002543,0.9974569999999999,
AN4629,OTHER,0.002464,0.9975360000000001,
AN4627,OTHER,0.001288,0.998712,
AN4626,OTHER,0.000798,0.999202,
AN4625,OTHER,0.002129,0.997871,
AN10579,OTHER,0.000251,0.999749,
AN10571,OTHER,0.00049,0.99951,
AN4623,SP(Sec/SPI),0.815656,0.184344,CS pos: 26-27. ARA-TS. Pr: 0.4947
AN4622,OTHER,0.0005639999999999999,0.9994360000000001,
AN4621,OTHER,0.24180100000000002,0.758199,
AN4620,OTHER,0.000654,0.999346,
AN4619,SP(Sec/SPI),0.988138,0.011862000000000001,CS pos: 19-20. SSA-IN. Pr: 0.5767
AN4618,OTHER,0.001029,0.9989709999999999,
AN4617,OTHER,0.001567,0.998433,
AN4616,OTHER,0.000816,0.999184,
AN4615,OTHER,0.073436,0.9265639999999999,
AN4614,OTHER,0.000753,0.9992469999999999,
AN4613,OTHER,0.000559,0.999441,
AN4612,OTHER,0.001655,0.998345,
AN11444,OTHER,0.11584100000000001,0.884159,
AN4611,OTHER,0.000531,0.999469,
AN4610,OTHER,0.010112999999999999,0.9898870000000001,
AN4609,OTHER,0.000603,0.999397,
AN4608,OTHER,0.0039570000000000004,0.996043,
AN4607,OTHER,0.000648,0.999352,
AN4606,OTHER,0.000519,0.999481,
AN4605,OTHER,0.001215,0.998785,
AN4604,OTHER,0.001236,0.998764,
AN4603,OTHER,0.004347,0.995653,
AN12163,OTHER,0.005731,0.9942690000000001,
AN4602,OTHER,0.00043200000000000004,0.999568,
AN4601,OTHER,0.0017399999999999998,0.99826,
AN4600,OTHER,0.000376,0.999624,
AN4599,OTHER,0.001192,0.998808,
AN4598,OTHER,0.040508999999999996,0.959491,
AN4597,OTHER,0.001873,0.9981270000000001,
AN4596,OTHER,0.000273,0.999727,
AN4595,OTHER,0.002025,0.997975,
AN4594,OTHER,0.000338,0.999662,
AN4593,OTHER,0.000983,0.999017,
AN4592,OTHER,0.0006349999999999999,0.999365,
AN4591,OTHER,0.000595,0.9994049999999999,
AN12465,OTHER,0.003062,0.9969379999999999,
AN4590,OTHER,0.004404,0.9955959999999999,
AN4589,OTHER,0.000118,0.9998819999999999,
AN4588,OTHER,0.001627,0.998373,
AN11914,OTHER,0.00141,0.99859,
AN4587,OTHER,0.00385,0.99615,
AN4586,OTHER,0.002867,0.997133,
AN4585,OTHER,0.000348,0.9996520000000001,
AN4584,OTHER,0.00093,0.9990700000000001,
AN4583,OTHER,0.00048600000000000005,0.9995139999999999,
AN4582,OTHER,0.000908,0.999092,
AN4581,OTHER,0.000252,0.999748,
AN4580,OTHER,0.000895,0.9991049999999999,
AN4579,OTHER,0.00141,0.99859,
AN4578,OTHER,0.001112,0.9988879999999999,
AN4577,OTHER,0.000978,0.999022,
AN4576,OTHER,0.003211,0.9967889999999999,
AN4575,SP(Sec/SPI),0.985083,0.014916999999999998,CS pos: 17-18. TMA-GP. Pr: 0.6675
AN4574,SP(Sec/SPI),0.9428790000000001,0.057121000000000005,CS pos: 25-26. VSS-SF. Pr: 0.5342
AN4573,SP(Sec/SPI),0.927725,0.072275,CS pos: 20-21. VSG-RA. Pr: 0.6582
AN4572,OTHER,0.017869,0.982131,
AN4571,OTHER,0.0016760000000000002,0.998324,
AN4570,OTHER,0.00015800000000000002,0.999842,
AN4569,OTHER,0.008023,0.991977,
AN10570,OTHER,0.114123,0.885877,
AN10565,OTHER,0.001417,0.998583,
AN4567,OTHER,0.006295,0.993705,
AN4566,OTHER,0.0021620000000000003,0.9978379999999999,
AN4565,OTHER,0.01433,0.98567,
AN4564,OTHER,0.001191,0.9988090000000001,
AN4563,OTHER,0.001018,0.9989819999999999,
AN4562,OTHER,0.005207,0.994793,
AN4561,OTHER,0.000212,0.9997879999999999,
AN4560,OTHER,0.001091,0.998909,
AN4559,OTHER,0.030125,0.969875,
AN4558,OTHER,0.002157,0.997843,
AN4557,OTHER,0.000343,0.999657,
AN4556,OTHER,0.00224,0.9977600000000001,
AN4555,OTHER,0.0036729999999999996,0.9963270000000001,
AN4554,OTHER,0.081612,0.9183879999999999,
AN4553,OTHER,0.022341,0.9776590000000001,
AN4552,OTHER,0.00045700000000000005,0.9995430000000001,
AN11913,OTHER,0.001288,0.998712,
AN11912,OTHER,0.001306,0.9986940000000001,
AN4550,OTHER,0.000357,0.9996430000000001,
AN4549,OTHER,0.00084,0.99916,
AN4548,OTHER,0.0018059999999999999,0.998194,
AN4547,OTHER,0.000964,0.999036,
AN4546,OTHER,0.000258,0.999742,
AN4545,OTHER,0.000699,0.999301,
AN4544,OTHER,0.0026190000000000002,0.997381,
AN4543,OTHER,0.00105,0.99895,
AN4542,OTHER,0.00034500000000000004,0.999655,
AN4541,OTHER,0.0022170000000000002,0.997783,
AN4540,OTHER,0.0013050000000000002,0.9986950000000001,
AN4539,OTHER,0.002204,0.9977959999999999,
AN4538,OTHER,0.001777,0.998223,
AN4537,OTHER,0.001508,0.998492,
AN4536,OTHER,0.001419,0.9985809999999999,
AN4535,OTHER,0.000392,0.9996079999999999,
AN11911,OTHER,0.0009660000000000001,0.999034,
AN4534,OTHER,0.000361,0.9996389999999999,
AN10564,OTHER,0.001023,0.998977,
AN10567,OTHER,0.0014349999999999999,0.9985649999999999,
AN4532,OTHER,0.000397,0.999603,
AN4531,OTHER,0.00018999999999999998,0.9998100000000001,
AN4530,OTHER,0.000923,0.999077,
AN4529,OTHER,0.004105,0.9958950000000001,
AN11442,OTHER,0.008074,0.991926,
AN4528,OTHER,0.0031829999999999996,0.996817,
AN4527,OTHER,0.000877,0.999123,
AN4526,OTHER,0.002002,0.9979979999999999,
AN4525,OTHER,0.002549,0.997451,
AN4524,OTHER,0.001574,0.998426,
AN4523,OTHER,0.003981,0.9960190000000001,
AN4522,OTHER,0.0005480000000000001,0.999452,
AN4521,OTHER,0.0027719999999999997,0.9972280000000001,
AN4520,OTHER,0.000607,0.999393,
AN4519,OTHER,0.000515,0.9994850000000001,
AN4518,OTHER,0.001007,0.998993,
AN4517,OTHER,0.20108199999999998,0.798918,
AN10569,OTHER,0.000315,0.999685,
AN10563,OTHER,0.000443,0.9995569999999999,
AN4515,SP(Sec/SPI),0.9991770000000001,0.0008230000000000001,CS pos: 19-20. SLA-AD. Pr: 0.8256
AN10566,OTHER,0.0009220000000000001,0.999078,
AN10562,OTHER,0.00067,0.9993299999999999,
AN4513,OTHER,0.000883,0.999117,
AN4512,OTHER,0.0055,0.9945,
AN4511,OTHER,0.000563,0.9994370000000001,
AN4510,OTHER,0.002943,0.997057,
AN4509,OTHER,0.002721,0.9972790000000001,
AN11910,OTHER,0.000524,0.999476,
AN4508,OTHER,0.000591,0.999409,
AN4507,OTHER,0.002352,0.997648,
AN4506,OTHER,0.0005139999999999999,0.9994860000000001,
AN4505,OTHER,0.000424,0.999576,
AN4504,SP(Sec/SPI),0.987557,0.012443000000000001,CS pos: 22-23. GSA-RV. Pr: 0.7110
AN4503,OTHER,0.0047539999999999995,0.995246,
AN4502,OTHER,0.00037999999999999997,0.9996200000000001,
AN4501,OTHER,0.000297,0.9997030000000001,
AN4500,OTHER,0.000956,0.999044,
AN4499,OTHER,0.000617,0.999383,
AN4498,OTHER,0.000221,0.9997790000000001,
AN11439,OTHER,0.003437,0.9965629999999999,
AN4497,OTHER,0.00091,0.9990899999999999,
AN4496,OTHER,0.002395,0.997605,
AN4495,OTHER,0.27973200000000004,0.720268,
AN4494,OTHER,0.004407,0.9955930000000001,
AN4493,OTHER,0.001194,0.998806,
AN4492,OTHER,0.001596,0.9984040000000001,
AN4491,OTHER,0.000496,0.9995040000000001,
AN4490,OTHER,0.00115,0.99885,
AN4489,OTHER,0.0020670000000000003,0.997933,
AN4488,OTHER,0.0014810000000000001,0.998519,
AN4487,OTHER,0.001167,0.998833,
AN4486,OTHER,0.002226,0.9977739999999999,
AN4485,OTHER,0.0021899999999999997,0.9978100000000001,
AN11909,OTHER,0.00033,0.9996700000000001,
AN4484,OTHER,0.001726,0.998274,
AN4483,OTHER,0.000782,0.999218,
AN4482,OTHER,0.0012779999999999998,0.9987219999999999,
AN4481,OTHER,0.001257,0.998743,
AN4480,SP(Sec/SPI),0.998286,0.001714,CS pos: 23-24. TGA-AP. Pr: 0.8999
AN4479,OTHER,0.001353,0.998647,
AN4478,OTHER,0.0014140000000000001,0.9985860000000001,
AN4477,OTHER,0.000785,0.999215,
AN10568,OTHER,0.001279,0.9987209999999999,
AN10561,OTHER,0.00149,0.99851,
AN4475,OTHER,0.000377,0.9996229999999999,
AN4474,OTHER,0.00041500000000000006,0.9995850000000001,
AN4473,OTHER,0.0012619999999999999,0.9987379999999999,
AN4472,OTHER,0.004282,0.995718,
AN4471,OTHER,0.000839,0.9991610000000001,
AN4470,OTHER,0.00044400000000000006,0.999556,
AN11231,OTHER,0.0024850000000000002,0.9975149999999999,
AN9433,OTHER,0.000663,0.999337,
AN11230,OTHER,0.001718,0.998282,
AN9434,OTHER,0.00047999999999999996,0.9995200000000001,
AN9435,OTHER,0.000389,0.999611,
AN4469,OTHER,0.001241,0.9987590000000001,
AN4468,OTHER,0.000614,0.9993860000000001,
AN4467,SP(Sec/SPI),0.9974639999999999,0.002536,CS pos: 24-25. VNA-SE. Pr: 0.9484
AN10557,OTHER,0.001816,0.998184,
AN10560,OTHER,0.000814,0.999186,
AN4465,OTHER,0.001568,0.998432,
AN4464,OTHER,0.000342,0.999658,
AN4463,OTHER,0.002353,0.997647,
AN4462,OTHER,0.000411,0.999589,
AN4461,OTHER,0.00056,0.99944,
AN4460,OTHER,0.000869,0.999131,
AN4459,OTHER,0.001212,0.9987879999999999,
AN4458,OTHER,0.000517,0.999483,
AN4457,OTHER,0.004998,0.995002,
AN4456,OTHER,0.000337,0.999663,
AN4455,OTHER,0.004129,0.995871,
AN4453,OTHER,0.000414,0.9995860000000001,
AN4452,OTHER,0.004155,0.9958450000000001,
AN4451,OTHER,0.0041259999999999995,0.9958739999999999,
AN12265,OTHER,0.000924,0.9990760000000001,
AN4450,OTHER,0.000679,0.9993209999999999,
AN4449,OTHER,0.002014,0.997986,
AN4448,OTHER,0.003921,0.996079,
AN4447,OTHER,0.00161,0.99839,
AN4446,SP(Sec/SPI),0.980456,0.019544,CS pos: 28-29. ANA-LY. Pr: 0.9647
AN4445,OTHER,0.0004969999999999999,0.999503,
AN4444,OTHER,0.001744,0.9982559999999999,
AN4443,OTHER,0.000826,0.999174,
AN10559,OTHER,0.002045,0.9979549999999999,
AN10556,OTHER,0.024773,0.9752270000000001,
AN4441,OTHER,0.001254,0.9987459999999999,
AN4440,OTHER,0.001759,0.9982409999999999,
AN4439,OTHER,0.0008900000000000001,0.99911,
AN4438,SP(Sec/SPI),0.975267,0.024733,CS pos: 21-22. SEA-AH. Pr: 0.3941
AN10555,OTHER,0.0009460000000000001,0.9990540000000001,
AN10558,OTHER,0.001478,0.9985219999999999,
AN11438,OTHER,0.004871,0.995129,
AN12264,OTHER,0.001415,0.9985850000000001,
AN4435,OTHER,0.001443,0.9985569999999999,
AN4434,OTHER,0.001596,0.9984040000000001,
AN4433,OTHER,0.000567,0.999433,
AN12263,OTHER,0.00677,0.99323,
AN4432,OTHER,0.005182,0.994818,
AN4431,OTHER,0.000638,0.9993620000000001,
AN4430,OTHER,0.000241,0.9997590000000001,
AN4429,OTHER,0.000692,0.999308,
AN4428,OTHER,0.000968,0.9990319999999999,
AN4427,OTHER,0.0016589999999999999,0.998341,
AN4426,OTHER,0.0012050000000000001,0.9987950000000001,
AN4425,OTHER,0.00041799999999999997,0.999582,
AN4424,OTHER,0.000825,0.999175,
AN4423,OTHER,0.000592,0.999408,
AN4422,SP(Sec/SPI),0.752201,0.247799,CS pos: 19-20. VNA-FI. Pr: 0.7416
AN4421,OTHER,0.001317,0.998683,
AN10552,OTHER,0.003832,0.996168,
AN10554,OTHER,0.003393,0.996607,
AN12230,OTHER,0.324319,0.6756810000000001,
AN4419,OTHER,0.000916,0.999084,
AN11437,OTHER,0.007599,0.992401,
AN4418,OTHER,0.0014,0.9986,
AN4417,OTHER,0.005685,0.994315,
AN4416,OTHER,0.00031299999999999996,0.9996870000000001,
AN4415,OTHER,0.0026,0.9974,
AN4414,OTHER,0.000463,0.9995370000000001,
AN10551,OTHER,0.005346,0.994654,
AN10553,OTHER,0.0012699999999999999,0.9987299999999999,
AN4412,OTHER,0.000202,0.999798,
AN4411,OTHER,0.000304,0.9996959999999999,
AN4410,OTHER,0.0017800000000000001,0.9982200000000001,
AN4409,OTHER,0.000157,0.999843,
AN4408,OTHER,0.000672,0.9993280000000001,
AN4407,OTHER,0.000752,0.9992479999999999,
AN12229,OTHER,0.000271,0.9997290000000001,
AN4406,OTHER,0.001534,0.998466,
AN4405,OTHER,0.000654,0.999346,
AN4404,OTHER,0.00021899999999999998,0.9997809999999999,
AN4403,OTHER,0.001218,0.998782,
AN4402,OTHER,0.001557,0.9984430000000001,
AN4401,OTHER,0.001609,0.998391,
AN4399,OTHER,0.00128,0.99872,
AN4398,OTHER,0.001955,0.9980450000000001,
AN4397,OTHER,0.002529,0.9974709999999999,
AN4396,OTHER,0.000545,0.999455,
AN4395,OTHER,0.034954,0.965046,
AN4394,OTHER,0.002049,0.997951,
AN4393,OTHER,0.000545,0.999455,
AN4392,OTHER,0.004567,0.995433,
AN4391,OTHER,0.000375,0.999625,
AN4390,SP(Sec/SPI),0.669275,0.330725,CS pos: 19-20. VFA-AN. Pr: 0.4442
AN4389,OTHER,0.001285,0.9987149999999999,
AN4388,OTHER,0.001266,0.998734,
AN4387,OTHER,0.001852,0.9981479999999999,
AN11436,OTHER,0.0018850000000000002,0.998115,
AN4386,OTHER,0.004443,0.995557,
AN4385,OTHER,0.001155,0.9988450000000001,
AN4384,OTHER,0.00157,0.9984299999999999,
AN4383,OTHER,0.0008179999999999999,0.999182,
AN4382,OTHER,0.000727,0.999273,
AN4381,SP(Sec/SPI),0.988669,0.011331,CS pos: 21-22. VSA-AG. Pr: 0.7644
AN4380,OTHER,0.0013880000000000001,0.998612,
AN4379,SP(Sec/SPI),0.947601,0.052399,CS pos: 26-27. GHA-HK. Pr: 0.3834
AN4378,OTHER,0.000535,0.9994649999999999,
AN4377,OTHER,0.023747,0.976253,
AN4376,OTHER,0.000538,0.9994620000000001,
AN4375,OTHER,0.002738,0.9972620000000001,
AN4374,OTHER,0.060336,0.9396639999999999,
AN4373,OTHER,0.009078,0.990922,
AN4372,SP(Sec/SPI),0.8652549999999999,0.134745,CS pos: 20-21. VAA-AP. Pr: 0.3221
AN4371,OTHER,0.0017829999999999999,0.998217,
AN4369,OTHER,0.000792,0.999208,
AN4368,OTHER,0.0034549999999999997,0.9965450000000001,
AN12157,OTHER,0.002106,0.9978940000000001,
AN12156,OTHER,0.001668,0.998332,
AN4367,OTHER,0.001334,0.9986659999999999,
AN4366,OTHER,0.000463,0.9995370000000001,
AN4365,OTHER,0.001134,0.998866,
AN4364,OTHER,0.0023,0.9977,
AN4363,SP(Sec/SPI),0.936666,0.063334,CS pos: 22-23. AVA-RS. Pr: 0.5477
AN4362,OTHER,0.005756,0.994244,
AN4361,OTHER,0.000421,0.9995790000000001,
AN4360,OTHER,0.000462,0.9995379999999999,
AN4359,OTHER,0.00036,0.99964,
AN4358,OTHER,0.0022,0.9978,
AN4357,OTHER,0.001336,0.998664,
AN12155,OTHER,0.0022559999999999998,0.9977440000000001,
AN4355,OTHER,0.004287,0.995713,
AN4354,SP(Sec/SPI),0.993257,0.006743000000000001,CS pos: 17-18. AVA-AP. Pr: 0.7506
AN4353,OTHER,0.007031999999999999,0.9929680000000001,
AN4352,OTHER,0.002121,0.9978790000000001,
AN4351,OTHER,0.0013460000000000002,0.998654,
AN10548,OTHER,0.002245,0.997755,
AN10544,OTHER,0.0026780000000000003,0.9973219999999999,
AN11435,OTHER,0.005878,0.994122,
AN4349,OTHER,0.001438,0.9985620000000001,
AN4348,OTHER,0.001918,0.998082,
AN4347,OTHER,0.000772,0.9992280000000001,
AN4346,OTHER,0.0010019999999999999,0.9989979999999999,
AN4345,OTHER,0.0038,0.9962,
AN12154,OTHER,0.006265,0.993735,
AN12153,OTHER,0.001057,0.998943,
AN4343,OTHER,0.002309,0.997691,
AN4342,OTHER,0.426509,0.573491,
AN4341,OTHER,0.001436,0.9985639999999999,
AN4340,OTHER,0.000566,0.999434,
AN4339,OTHER,0.002858,0.997142,
AN4338,OTHER,0.000517,0.999483,
AN4337,OTHER,0.45852,0.5414800000000001,
AN4336,OTHER,0.0014529999999999999,0.998547,
AN4335,OTHER,0.007104000000000001,0.9928959999999999,
AN10550,OTHER,0.002796,0.9972040000000001,
AN10543,OTHER,0.000779,0.9992209999999999,
AN4333,OTHER,0.0010400000000000001,0.9989600000000001,
AN4332,OTHER,0.000779,0.9992209999999999,
AN4331,OTHER,0.000665,0.9993350000000001,
AN4330,OTHER,0.000534,0.999466,
AN4329,OTHER,0.002507,0.9974930000000001,
AN4328,OTHER,0.000606,0.999394,
AN10547,SP(Sec/SPI),0.7570399999999999,0.24295999999999998,CS pos: 21-22. ATS-TS. Pr: 0.3994
AN10542,OTHER,0.000492,0.999508,
AN10541,OTHER,0.003192,0.996808,
AN10546,OTHER,0.000278,0.9997219999999999,
AN4325,OTHER,0.025633,0.974367,
AN4324,OTHER,0.000859,0.999141,
AN4323,OTHER,0.0009400000000000001,0.9990600000000001,
AN4322,OTHER,0.001521,0.9984790000000001,
AN10540,OTHER,0.000397,0.999603,
AN10545,OTHER,0.001008,0.998992,
AN4320,OTHER,0.0006230000000000001,0.9993770000000001,
AN4319,OTHER,0.004115,0.995885,
AN4318,OTHER,0.000858,0.999142,
AN4317,OTHER,0.0009400000000000001,0.9990600000000001,
AN4316,OTHER,0.001486,0.9985139999999999,
AN4315,OTHER,0.000398,0.999602,
AN4314,OTHER,0.260437,0.739563,
AN4313,OTHER,0.000651,0.9993489999999999,
AN4312,OTHER,0.0038399999999999997,0.99616,
AN4311,OTHER,0.0019920000000000003,0.998008,
AN4310,OTHER,0.000426,0.999574,
AN4309,OTHER,0.000669,0.999331,
AN4308,OTHER,0.000735,0.999265,
AN4307,OTHER,0.001957,0.998043,
AN4306,OTHER,0.0006230000000000001,0.9993770000000001,
AN12152,OTHER,0.006148,0.9938520000000001,
AN4305,OTHER,0.0015869999999999999,0.9984129999999999,
AN4304,OTHER,0.0027660000000000002,0.9972340000000001,
AN4303,OTHER,0.000798,0.999202,
AN4302,OTHER,0.000872,0.999128,
AN4301,OTHER,0.000554,0.999446,
AN4300,OTHER,0.000334,0.9996659999999999,
AN4299,OTHER,0.0123,0.9877,
AN10539,OTHER,0.00057,0.9994299999999999,
AN4298,OTHER,0.000389,0.999611,
AN4297,OTHER,0.000442,0.999558,
AN4295,OTHER,0.024472999999999998,0.975527,
AN4294,OTHER,0.001718,0.998282,
AN4293,OTHER,0.001057,0.998943,
AN4291,OTHER,0.0008410000000000001,0.999159,
AN4290,OTHER,0.001355,0.9986450000000001,
AN8870,OTHER,0.0008410000000000001,0.999159,
AN11131,OTHER,0.0007469999999999999,0.9992530000000001,
AN8869,OTHER,0.0016719999999999999,0.9983280000000001,
AN11130,OTHER,0.0006730000000000001,0.9993270000000001,
AN8868,OTHER,0.0012,0.9988,
AN8867,OTHER,0.000543,0.9994569999999999,
AN8866,OTHER,0.000307,0.999693,
AN8865,OTHER,0.0013779999999999999,0.9986219999999999,
AN11137,OTHER,0.004909,0.995091,
AN8864,OTHER,0.000965,0.999035,
AN8863,OTHER,0.000866,0.999134,
AN8862,OTHER,0.000842,0.999158,
AN8861,OTHER,0.0015300000000000001,0.9984700000000001,
AN8860,OTHER,0.001044,0.998956,
AN11632,OTHER,0.243648,0.756352,
AN8859,OTHER,0.000727,0.999273,
AN12318,OTHER,0.0009710000000000001,0.9990290000000001,
AN8858,OTHER,0.001064,0.998936,
AN8857,OTHER,0.00062,0.9993799999999999,
AN11136,OTHER,0.000412,0.9995879999999999,
AN8856,OTHER,0.000229,0.999771,
AN8855,OTHER,0.00023999999999999998,0.99976,
AN8854,OTHER,0.002398,0.997602,
AN8853,OTHER,0.000256,0.9997440000000001,
AN11135,OTHER,0.008536,0.9914639999999999,
AN11129,OTHER,0.000349,0.9996510000000001,
AN8851,OTHER,0.000559,0.999441,
AN8850,OTHER,0.000373,0.999627,
AN8849,OTHER,0.00021899999999999998,0.9997809999999999,
AN8848,OTHER,0.000734,0.999266,
AN8847,OTHER,0.00025499999999999996,0.9997450000000001,
AN8846,OTHER,0.001549,0.998451,
AN8845,OTHER,0.000469,0.999531,
AN8844,OTHER,0.0009130000000000001,0.9990870000000001,
AN11133,OTHER,0.000298,0.9997020000000001,
AN8843,OTHER,0.006977,0.993023,
AN11138,OTHER,0.000496,0.9995040000000001,
AN8842,SP(Sec/SPI),0.89902,0.10098,CS pos: 32-33. ATG-TD. Pr: 0.4351
AN8841,OTHER,0.000349,0.9996510000000001,
AN8840,OTHER,0.0009,0.9991,
AN8839,OTHER,0.0012050000000000001,0.9987950000000001,
AN12317,OTHER,0.000194,0.999806,
AN11128,OTHER,0.001398,0.998602,
AN11126,OTHER,0.000523,0.9994770000000001,
AN8837,OTHER,0.000549,0.999451,
AN8836,OTHER,0.001066,0.998934,
AN11127,OTHER,0.00075,0.99925,
AN11125,OTHER,0.00031,0.99969,
AN8834,OTHER,0.000926,0.999074,
AN8833,OTHER,0.000642,0.999358,
AN12364,OTHER,0.000778,0.9992219999999999,
AN8832,OTHER,0.0005200000000000001,0.9994799999999999,
AN8831,OTHER,0.000671,0.9993290000000001,
AN8830,OTHER,0.0022530000000000002,0.9977469999999999,
AN8829,OTHER,0.0010140000000000001,0.998986,
AN8828,OTHER,0.001576,0.998424,
AN8827,OTHER,0.000814,0.999186,
AN8826,OTHER,0.000904,0.9990959999999999,
AN8825,OTHER,0.000772,0.9992280000000001,
AN8824,OTHER,0.000701,0.9992989999999999,
AN8823,OTHER,0.00044,0.99956,
AN8822,OTHER,0.003807,0.996193,
AN8821,OTHER,0.001051,0.998949,
AN8820,OTHER,0.0007160000000000001,0.9992840000000001,
AN9482,OTHER,0.022123,0.977877,
AN9481,OTHER,0.001106,0.9988940000000001,
AN12435,OTHER,0.011977,0.988023,
AN12434,OTHER,0.058217,0.941783,
AN8819,OTHER,0.0036439999999999997,0.9963559999999999,
AN8818,OTHER,0.312846,0.687154,
AN8817,OTHER,0.0012699999999999999,0.9987299999999999,
AN8816,OTHER,0.28295,0.71705,
AN8815,OTHER,0.038771,0.9612290000000001,
AN8814,OTHER,0.002068,0.9979319999999999,
AN8813,OTHER,0.0006190000000000001,0.999381,
AN8812,OTHER,0.0016870000000000001,0.9983129999999999,
AN11631,OTHER,0.00043,0.9995700000000001,
AN8811,OTHER,0.00038700000000000003,0.999613,
AN8810,OTHER,0.001042,0.998958,
AN11123,OTHER,0.003729,0.9962709999999999,
AN8809,OTHER,0.001035,0.998965,
AN8808,SP(Sec/SPI),0.9896280000000001,0.010372,CS pos: 22-23. TEA-LE. Pr: 0.9297
AN8807,OTHER,0.003259,0.996741,
AN8806,OTHER,0.0058130000000000005,0.994187,
AN8805,OTHER,0.0008380000000000001,0.9991620000000001,
AN8804,OTHER,0.0007379999999999999,0.9992620000000001,
AN8803,SP(Sec/SPI),0.99825,0.00175,CS pos: 18-19. VAA-LP. Pr: 0.6903
AN8802,OTHER,0.0034649999999999998,0.9965350000000001,
AN8801,OTHER,0.30034299999999997,0.699657,
AN8800,OTHER,0.008764,0.991236,
AN8799,OTHER,0.001726,0.998274,
AN8798,OTHER,0.0006730000000000001,0.9993270000000001,
AN8797,OTHER,0.0008710000000000001,0.999129,
AN8796,OTHER,0.000433,0.999567,
AN8795,OTHER,0.001428,0.9985719999999999,
AN8794,OTHER,0.001813,0.998187,
AN8793,OTHER,0.000711,0.999289,
AN8792,OTHER,0.0008359999999999999,0.9991639999999999,
AN8791,OTHER,0.000384,0.999616,
AN8790,OTHER,0.001011,0.9989889999999999,
AN8789,OTHER,0.000775,0.999225,
AN8788,OTHER,0.000375,0.999625,
AN8787,OTHER,0.001588,0.9984120000000001,
AN8786,OTHER,0.01236,0.98764,
AN8785,OTHER,0.000789,0.9992110000000001,
AN8784,OTHER,0.001077,0.998923,
AN8783,OTHER,0.000425,0.999575,
AN8782,OTHER,0.0030559999999999997,0.996944,
AN8781,OTHER,0.002464,0.9975360000000001,
AN8780,OTHER,0.003165,0.996835,
AN8779,OTHER,0.0017760000000000002,0.998224,
AN12082,OTHER,0.000682,0.999318,
AN8778,OTHER,0.001726,0.998274,
AN8777,OTHER,0.000729,0.9992709999999999,
AN8776,OTHER,0.000349,0.9996510000000001,
AN8775,SP(Sec/SPI),0.994124,0.005876,CS pos: 19-20. CNG-EL. Pr: 0.8410
AN8774,OTHER,0.001151,0.998849,
AN11122,OTHER,0.009736,0.9902639999999999,
AN11114,OTHER,0.001415,0.9985850000000001,
AN8772,OTHER,0.000281,0.999719,
AN11121,OTHER,0.072187,0.9278129999999999,
AN11120,OTHER,0.000837,0.9991629999999999,
AN11119,OTHER,0.001289,0.998711,
AN11113,OTHER,0.029618000000000002,0.970382,
AN8770,OTHER,0.000359,0.999641,
AN12080,OTHER,0.002218,0.997782,
AN8769,OTHER,0.000605,0.999395,
AN8768,OTHER,0.002641,0.997359,
AN8767,OTHER,0.006537,0.9934629999999999,
AN8766,OTHER,0.498903,0.501097,
AN8765,OTHER,0.00921,0.99079,
AN8764,OTHER,0.004804,0.9951959999999999,
AN8763,OTHER,0.000293,0.999707,
AN8762,OTHER,0.0005059999999999999,0.9994940000000001,
AN8761,SP(Sec/SPI),0.9612129999999999,0.038787,CS pos: 22-23. VEG-HF. Pr: 0.8658
AN8760,OTHER,0.002252,0.997748,
AN8759,OTHER,0.001416,0.998584,
AN11118,OTHER,0.0023769999999999998,0.9976229999999999,
AN11112,OTHER,0.001271,0.9987290000000001,
AN8757,OTHER,0.001517,0.998483,
AN8756,OTHER,0.000749,0.999251,
AN8755,OTHER,0.002526,0.997474,
AN11124,OTHER,0.001318,0.998682,
AN8754,OTHER,0.012107,0.987893,
AN8753,OTHER,0.006144,0.993856,
AN8752,OTHER,0.002127,0.997873,
AN8751,OTHER,0.0009480000000000001,0.999052,
AN8750,OTHER,0.000677,0.999323,
AN8749,OTHER,0.001254,0.9987459999999999,
AN8748,OTHER,0.00504,0.9949600000000001,
AN11117,OTHER,0.066616,0.933384,
AN11115,OTHER,0.000801,0.999199,
AN11111,OTHER,0.31387800000000005,0.686122,
AN11116,OTHER,0.00024900000000000004,0.9997510000000001,
AN8744,OTHER,0.001093,0.998907,
AN8743,OTHER,0.001954,0.9980459999999999,
AN11630,OTHER,0.007304000000000001,0.9926959999999999,
AN8742,OTHER,0.000594,0.9994059999999999,
AN12078,OTHER,0.000795,0.9992049999999999,
AN8741,OTHER,0.000886,0.999114,
AN8740,OTHER,0.000919,0.999081,
AN12077,OTHER,0.001155,0.9988450000000001,
AN8739,OTHER,0.014275,0.985725,
AN8738,OTHER,0.0020039999999999997,0.9979959999999999,
AN9505,OTHER,0.00047300000000000006,0.999527,
AN9504,OTHER,0.001004,0.9989959999999999,
AN12244,OTHER,0.001292,0.998708,
AN8737,OTHER,0.004874,0.9951260000000001,
AN8736,OTHER,0.077071,0.9229290000000001,
AN8735,OTHER,0.000256,0.9997440000000001,
AN8734,OTHER,0.002175,0.997825,
AN8733,OTHER,0.002218,0.997782,
AN8732,OTHER,0.0009369999999999999,0.9990629999999999,
AN11105,OTHER,0.000932,0.9990680000000001,
AN11108,OTHER,0.14240999999999998,0.85759,
AN8730,SP(Sec/SPI),0.6627770000000001,0.337223,CS pos: 22-23. ISA-WT. Pr: 0.5124
