Protein,Prediction,SP(Sec/SPI),OTHER,CS Position
NCU01977T1,OTHER,0.002078,0.997922,
NCU01977T0,OTHER,0.029710000000000004,0.97029,
NCU01976T1,OTHER,0.0017329999999999997,0.998267,
NCU01976T0,OTHER,0.0017329999999999997,0.998267,
NCU01976T2,OTHER,0.0017329999999999997,0.998267,
NCU01975T0,OTHER,0.001993,0.998007,
NCU01974T0,OTHER,0.000357,0.9996430000000001,
NCU01973T0,OTHER,0.00041900000000000005,0.9995809999999999,
NCU01972T0,OTHER,0.0009609999999999999,0.9990389999999999,
NCU01971T0,OTHER,0.00144,0.99856,
NCU01970T0,OTHER,0.000377,0.9996229999999999,
NCU01969T0,OTHER,0.0016120000000000002,0.9983879999999999,
NCU01968T0,OTHER,0.001475,0.998525,
NCU01967T0,OTHER,0.000263,0.9997370000000001,
NCU01966T0,OTHER,0.0017809999999999998,0.9982190000000001,
NCU01966T1,OTHER,0.0017809999999999998,0.9982190000000001,
NCU01965T0,OTHER,0.002425,0.997575,
NCU01964T0,SP(Sec/SPI),0.782396,0.217604,CS pos: 25-26. AVA-SS. Pr: 0.3505
NCU01963T0,OTHER,0.07125,0.92875,
NCU01962T0,OTHER,0.003017,0.996983,
NCU01962T1,OTHER,0.033615,0.966385,
NCU01961T0,OTHER,0.000592,0.999408,
NCU01961T1,OTHER,0.001029,0.9989709999999999,
NCU01960T0,OTHER,0.000518,0.999482,
NCU01959T0,OTHER,0.000604,0.999396,
NCU01958T0,OTHER,0.000588,0.9994120000000001,
NCU01958T1,OTHER,0.000588,0.9994120000000001,
NCU01957T0,OTHER,0.00048600000000000005,0.9995139999999999,
NCU01956T0,OTHER,0.000919,0.999081,
NCU01955T0,OTHER,0.002862,0.997138,
NCU01954T0,OTHER,0.000294,0.999706,
NCU01953T0,OTHER,0.000576,0.999424,
NCU01951T0,OTHER,0.001104,0.9988959999999999,
NCU01950T0,OTHER,0.000826,0.999174,
NCU01949T0,OTHER,0.000552,0.999448,
NCU01948T0,OTHER,0.0008380000000000001,0.9991620000000001,
NCU01947T0,OTHER,0.17532799999999998,0.824672,
NCU01946T0,OTHER,0.0012230000000000001,0.998777,
NCU01945T0,OTHER,0.010889,0.9891110000000001,
NCU01944T0,OTHER,0.001347,0.998653,
NCU01943T0,OTHER,0.014724000000000001,0.985276,
NCU01942T0,OTHER,0.39061799999999997,0.609382,
NCU01940T0,OTHER,0.003535,0.9964649999999999,
NCU01939T0,OTHER,0.001841,0.998159,
NCU01938T1,OTHER,0.002682,0.997318,
NCU01938T0,OTHER,0.002682,0.997318,
NCU01936T0,OTHER,0.00032900000000000003,0.9996709999999999,
NCU16343T0,OTHER,0.004956,0.995044,
NCU01935T0,OTHER,0.028642,0.9713579999999999,
NCU01932T0,OTHER,0.006092,0.993908,
NCU16344T0,OTHER,0.004601,0.9953989999999999,
NCU01931T0,OTHER,0.0027,0.9973,
NCU01930T0,OTHER,0.001599,0.998401,
NCU01929T0,OTHER,0.001935,0.998065,
NCU01928T0,OTHER,0.000567,0.999433,
NCU01927T1,OTHER,0.0009400000000000001,0.9990600000000001,
NCU01927T0,OTHER,0.000546,0.9994540000000001,
NCU01926T1,OTHER,0.0009570000000000001,0.999043,
NCU01926T0,OTHER,0.0009570000000000001,0.999043,
NCU01924T1,OTHER,0.00602,0.99398,
NCU01924T0,OTHER,0.00602,0.99398,
NCU01923T0,OTHER,0.001809,0.9981909999999999,
NCU01922T0,OTHER,0.000621,0.9993790000000001,
NCU11201T0,OTHER,0.000983,0.999017,
NCU16346T0,OTHER,0.001168,0.9988319999999999,
NCU11200T0,OTHER,0.000987,0.9990129999999999,
NCU01920T0,OTHER,0.0009710000000000001,0.9990290000000001,
NCU01919T0,OTHER,0.000681,0.9993190000000001,
NCU01918T0,OTHER,0.038593,0.961407,
NCU01917T0,OTHER,0.001016,0.998984,
NCU01916T0,OTHER,0.0018100000000000002,0.9981899999999999,
NCU01914T0,OTHER,0.000524,0.999476,
NCU01913T0,OTHER,0.001991,0.998009,
NCU01912T0,OTHER,0.004102000000000001,0.995898,
NCU01912T1,OTHER,0.004102000000000001,0.995898,
NCU01911T0,OTHER,0.000672,0.9993280000000001,
NCU01910T0,OTHER,0.001072,0.998928,
NCU01908T0,OTHER,0.001165,0.998835,
NCU01907T0,OTHER,0.000534,0.999466,
NCU01906T0,OTHER,0.004839,0.9951610000000001,
NCU01905T0,OTHER,0.002559,0.997441,
NCU01904T0,OTHER,0.000589,0.999411,
NCU01903T0,OTHER,0.001103,0.9988969999999999,
NCU16347T0,OTHER,0.0015689999999999999,0.998431,
NCU01902T0,OTHER,0.00078,0.9992200000000001,
NCU01901T0,OTHER,0.000741,0.999259,
NCU01900T0,OTHER,0.002588,0.9974120000000001,
NCU01899T0,OTHER,0.055736,0.944264,
NCU16348T0,OTHER,0.009477,0.9905229999999999,
NCU01898T0,OTHER,0.000375,0.999625,
NCU01898T1,OTHER,0.000814,0.999186,
NCU01897T0,OTHER,0.0008230000000000001,0.9991770000000001,
NCU01896T0,OTHER,0.0035009999999999998,0.996499,
NCU01895T1,OTHER,0.0008609999999999999,0.9991389999999999,
NCU01895T0,OTHER,0.0008609999999999999,0.9991389999999999,
NCU01894T0,OTHER,0.002464,0.9975360000000001,
NCU01893T0,OTHER,0.0008230000000000001,0.9991770000000001,
NCU01891T0,OTHER,0.045042,0.954958,
NCU01889T0,OTHER,0.004978,0.995022,
NCU01888T0,OTHER,0.009156000000000001,0.9908440000000001,
NCU01888T1,OTHER,0.009156000000000001,0.9908440000000001,
NCU01886T0,OTHER,0.001539,0.998461,
NCU10570T0,OTHER,0.002554,0.9974459999999999,
NCU01884T0,OTHER,0.001008,0.998992,
NCU01883T0,OTHER,0.000234,0.9997659999999999,
NCU01882T0,OTHER,0.0012900000000000001,0.99871,
NCU01882T1,SP(Sec/SPI),0.981051,0.018949,CS pos: 19-20. VNS-SV. Pr: 0.5681
NCU16349T0,OTHER,0.005093,0.994907,
NCU01881T0,OTHER,0.000775,0.999225,
NCU01881T1,OTHER,0.000775,0.999225,
NCU01880T0,OTHER,0.0009480000000000001,0.999052,
NCU01879T0,OTHER,0.001366,0.998634,
NCU01878T0,OTHER,0.0005070000000000001,0.9994930000000001,
NCU01877T0,OTHER,0.000488,0.9995120000000001,
NCU01876T0,OTHER,0.001104,0.9988959999999999,
NCU01875T0,OTHER,0.00143,0.9985700000000001,
NCU01874T0,OTHER,0.000522,0.9994780000000001,
NCU16350T0,OTHER,0.000768,0.999232,
NCU01873T0,SP(Sec/SPI),0.9975040000000001,0.002496,CS pos: 19-20. VSA-AE. Pr: 0.8212
NCU01872T0,OTHER,0.002257,0.997743,
NCU01871T0,OTHER,0.006868000000000001,0.993132,
NCU01871T1,OTHER,0.006868000000000001,0.993132,
NCU01870T0,OTHER,0.00155,0.99845,
NCU01869T0,OTHER,0.001777,0.998223,
NCU01868T0,OTHER,0.000644,0.9993559999999999,
NCU01867T0,SP(Sec/SPI),0.9913370000000001,0.008662999999999999,CS pos: 20-21. AIA-HA. Pr: 0.4961
NCU01866T0,SP(Sec/SPI),0.9756940000000001,0.024306,CS pos: 28-29. AQG-ND. Pr: 0.5067
NCU01865T0,OTHER,0.000644,0.9993559999999999,
NCU16352T0,OTHER,0.003592,0.996408,
NCU01863T0,OTHER,0.001297,0.9987030000000001,
NCU01862T0,OTHER,0.00082,0.99918,
NCU01861T0,OTHER,0.00028199999999999997,0.999718,
NCU01860T0,OTHER,0.002248,0.9977520000000001,
NCU01859T0,OTHER,0.001141,0.998859,
NCU01858T0,OTHER,0.00059,0.99941,
NCU01857T0,OTHER,0.00066,0.99934,
NCU01856T0,OTHER,0.001167,0.998833,
NCU16353T0,OTHER,0.000549,0.999451,
NCU01855T0,OTHER,0.001092,0.998908,
NCU01854T1,OTHER,0.000452,0.999548,
NCU01854T0,OTHER,0.000452,0.999548,
NCU01853T0,OTHER,0.0006259999999999999,0.999374,
NCU01852T0,OTHER,0.001704,0.998296,
NCU01851T0,OTHER,0.001415,0.9985850000000001,
NCU01850T0,OTHER,0.000936,0.999064,
NCU01849T0,SP(Sec/SPI),0.940665,0.059335,CS pos: 18-19. VTA-HP. Pr: 0.6705
NCU01848T0,SP(Sec/SPI),0.877548,0.12245199999999999,CS pos: 17-18. FFS-GP. Pr: 0.3987
NCU09970T0,OTHER,0.0016350000000000002,0.998365,
NCU09971T0,OTHER,0.0009429999999999999,0.999057,
NCU09972T0,OTHER,0.00072,0.99928,
NCU09973T0,OTHER,0.001335,0.9986649999999999,
NCU09974T0,OTHER,0.001029,0.9989709999999999,
NCU09974T1,OTHER,0.000865,0.999135,
NCU09975T2,OTHER,0.003986,0.996014,
NCU09975T1,OTHER,0.003986,0.996014,
NCU09975T0,OTHER,0.003986,0.996014,
NCU09976T0,SP(Sec/SPI),0.988542,0.011458,CS pos: 19-20. VDA-RS. Pr: 0.8385
NCU09977T0,OTHER,0.003739,0.9962610000000001,
NCU09978T0,OTHER,0.005743,0.994257,
NCU09980T0,OTHER,0.000743,0.999257,
NCU09981T0,OTHER,0.00048300000000000003,0.999517,
NCU09982T0,OTHER,0.000223,0.999777,
NCU02463T0,OTHER,0.001194,0.998806,
NCU02464T0,OTHER,0.027630000000000002,0.9723700000000001,
NCU02465T0,OTHER,0.003679,0.9963209999999999,
NCU02466T1,OTHER,0.011667,0.988333,
NCU02466T0,OTHER,0.011667,0.988333,
NCU02467T0,OTHER,0.001034,0.998966,
NCU02468T0,OTHER,0.000301,0.999699,
NCU02470T0,SP(Sec/SPI),0.94109,0.058910000000000004,CS pos: 17-18. ASA-SP. Pr: 0.7685
NCU16357T0,OTHER,0.004927,0.995073,
NCU02472T0,OTHER,0.001119,0.9988809999999999,
NCU02473T0,OTHER,0.004389,0.995611,
NCU02474T0,OTHER,0.007481999999999999,0.992518,
NCU02475T0,OTHER,0.000797,0.9992030000000001,
NCU02476T0,OTHER,0.0030239999999999998,0.996976,
NCU02477T0,OTHER,0.000424,0.999576,
NCU02478T0,SP(Sec/SPI),0.992273,0.0077269999999999995,CS pos: 16-17. VQG-LR. Pr: 0.9258
NCU02479T0,OTHER,0.000797,0.9992030000000001,
NCU02480T1,OTHER,0.002726,0.997274,
NCU02480T0,OTHER,0.002726,0.997274,
NCU02481T0,OTHER,0.0010710000000000001,0.9989290000000001,
NCU02482T0,OTHER,0.000612,0.9993879999999999,
NCU02482T2,OTHER,0.000612,0.9993879999999999,
NCU02482T1,OTHER,0.000612,0.9993879999999999,
NCU02483T0,SP(Sec/SPI),0.9662059999999999,0.033794,CS pos: 15-16. AVA-KP. Pr: 0.3885
NCU02485T0,OTHER,0.0017460000000000002,0.9982540000000001,
NCU02486T0,OTHER,0.0010810000000000001,0.998919,
NCU02487T0,OTHER,0.001827,0.998173,
NCU02488T0,OTHER,0.000771,0.999229,
NCU10933T0,OTHER,0.0007700000000000001,0.99923,
NCU10932T0,OTHER,0.000446,0.999554,
NCU02490T0,SP(Sec/SPI),0.996856,0.003144,CS pos: 22-23. AWS-KE. Pr: 0.4469
NCU02491T0,OTHER,0.004006,0.995994,
NCU02492T0,OTHER,0.0019760000000000003,0.998024,
NCU02493T0,OTHER,0.002159,0.997841,
NCU02494T0,OTHER,0.00025299999999999997,0.9997469999999999,
NCU02495T0,OTHER,0.003631,0.9963690000000001,
NCU02496T0,OTHER,0.000867,0.9991329999999999,
NCU02497T0,OTHER,0.00063,0.9993700000000001,
NCU02498T0,OTHER,0.000312,0.9996879999999999,
NCU02499T0,OTHER,0.003987,0.9960129999999999,
NCU02500T0,SP(Sec/SPI),0.998166,0.001834,CS pos: 16-17. ASA-TP. Pr: 0.5033
NCU02501T0,OTHER,0.0023989999999999997,0.9976010000000001,
NCU02502T0,OTHER,0.000638,0.9993620000000001,
NCU02503T0,OTHER,0.000737,0.9992629999999999,
NCU02504T0,OTHER,0.0022789999999999998,0.9977209999999999,
NCU02505T0,OTHER,0.000604,0.999396,
NCU02507T0,OTHER,0.00197,0.99803,
NCU02508T0,OTHER,0.00044699999999999997,0.999553,
NCU02509T0,OTHER,0.000505,0.999495,
NCU02510T0,OTHER,0.00987,0.99013,
NCU02511T0,OTHER,0.000863,0.999137,
NCU02512T0,OTHER,0.000366,0.999634,
NCU02513T0,OTHER,0.000576,0.999424,
NCU02514T0,OTHER,0.0023469999999999997,0.997653,
NCU16361T0,OTHER,0.0021739999999999997,0.997826,
NCU02515T0,OTHER,0.001058,0.998942,
NCU02516T0,OTHER,0.005508,0.994492,
NCU16362T0,SP(Sec/SPI),0.998816,0.001184,CS pos: 20-21. THA-SP. Pr: 0.9413
NCU02517T0,OTHER,0.00124,0.99876,
NCU11237T0,OTHER,0.000828,0.999172,
NCU11236T0,OTHER,0.000788,0.9992120000000001,
NCU02519T0,OTHER,0.00014099999999999998,0.999859,
NCU02520T0,OTHER,0.0008449999999999999,0.9991549999999999,
NCU02521T0,OTHER,0.001268,0.998732,
NCU02522T0,OTHER,0.0014,0.9986,
NCU02523T0,OTHER,0.002744,0.9972559999999999,
NCU02524T0,OTHER,0.000967,0.999033,
NCU02525T0,OTHER,0.0018780000000000001,0.998122,
NCU02526T0,OTHER,0.001603,0.998397,
NCU16363T0,OTHER,0.0017850000000000001,0.998215,
NCU02527T0,OTHER,0.0010689999999999999,0.9989309999999999,
NCU02528T0,OTHER,0.0009050000000000001,0.9990950000000001,
NCU02529T0,OTHER,0.0010400000000000001,0.9989600000000001,
NCU02530T0,OTHER,0.048033,0.951967,
NCU02531T0,OTHER,0.0009939999999999999,0.999006,
NCU02532T0,OTHER,0.000727,0.999273,
NCU02532T1,OTHER,0.000344,0.999656,
NCU02533T0,OTHER,0.001641,0.998359,
NCU02534T0,OTHER,0.000788,0.9992120000000001,
NCU02535T0,OTHER,0.002927,0.997073,
NCU02536T0,OTHER,0.003048,0.9969520000000001,
NCU16364T0,OTHER,0.00072,0.99928,
NCU11235T2,OTHER,0.001604,0.998396,
NCU11235T1,OTHER,0.001604,0.998396,
NCU11235T0,OTHER,0.001604,0.998396,
NCU11234T0,OTHER,0.001092,0.998908,
NCU02538T0,OTHER,0.0058119999999999995,0.994188,
NCU02539T0,OTHER,0.000995,0.9990049999999999,
NCU02540T0,OTHER,9.7e-05,0.9999030000000001,
NCU02541T0,SP(Sec/SPI),0.985044,0.014956,CS pos: 22-23. GSA-HG. Pr: 0.4643
NCU02542T0,OTHER,0.0017690000000000002,0.998231,
NCU02542T1,OTHER,0.000718,0.999282,
NCU02543T0,OTHER,0.001233,0.998767,
NCU02544T0,SP(Sec/SPI),0.995718,0.004282,CS pos: 22-23. ASA-YQ. Pr: 0.8382
NCU02545T0,OTHER,0.003254,0.9967459999999999,
NCU02546T0,OTHER,0.0014939999999999999,0.9985059999999999,
NCU02547T0,OTHER,0.001049,0.998951,
NCU02547T1,OTHER,0.001049,0.998951,
NCU02548T0,OTHER,0.0013599999999999999,0.99864,
NCU02549T0,OTHER,0.00655,0.99345,
NCU02550T0,OTHER,0.000923,0.999077,
NCU16366T0,OTHER,0.012714,0.9872860000000001,
NCU02552T0,OTHER,0.0028899999999999998,0.99711,
NCU02553T0,OTHER,0.000859,0.999141,
NCU02554T0,OTHER,0.001181,0.998819,
NCU02555T0,OTHER,0.001533,0.998467,
NCU16367T0,OTHER,0.0014990000000000001,0.998501,
NCU16368T0,OTHER,0.000331,0.999669,
NCU02556T0,OTHER,0.000218,0.999782,
NCU02558T0,OTHER,0.00061,0.99939,
NCU02559T0,OTHER,0.00126,0.99874,
NCU02560T0,OTHER,0.000363,0.9996370000000001,
NCU02561T0,SP(Sec/SPI),0.9558030000000001,0.044197,CS pos: 22-23. SSA-MP. Pr: 0.6237
NCU02562T0,OTHER,0.008872,0.9911280000000001,
NCU02563T0,OTHER,0.000323,0.999677,
NCU02564T0,OTHER,0.025814999999999998,0.9741850000000001,
NCU02565T0,OTHER,0.00045,0.99955,
NCU02566T0,OTHER,0.0029920000000000003,0.997008,
NCU02567T0,OTHER,0.009705,0.990295,
NCU02568T0,OTHER,0.001523,0.9984770000000001,
NCU10788T0,OTHER,0.001348,0.9986520000000001,
NCU10788T1,OTHER,0.001348,0.9986520000000001,
NCU10789T0,SP(Sec/SPI),0.905609,0.094391,CS pos: 37-38. SHA-DV. Pr: 0.7375
NCU02570T0,OTHER,0.004152,0.995848,
NCU02571T0,OTHER,0.009068000000000001,0.9909319999999999,
NCU02572T0,OTHER,0.00031299999999999996,0.9996870000000001,
NCU02573T1,OTHER,0.000384,0.999616,
NCU02573T0,OTHER,0.000384,0.999616,
NCU02574T0,OTHER,0.002984,0.997016,
NCU02575T0,OTHER,0.003127,0.996873,
NCU02576T1,OTHER,0.0018039999999999998,0.9981959999999999,
NCU02576T0,OTHER,0.0018039999999999998,0.9981959999999999,
NCU02577T0,OTHER,0.037476999999999996,0.9625229999999999,
NCU02578T0,OTHER,0.0031030000000000003,0.9968969999999999,
NCU02578T1,OTHER,0.0031030000000000003,0.9968969999999999,
NCU02579T0,SP(Sec/SPI),0.684185,0.315815,CS pos: 18-19. AFA-QL. Pr: 0.4984
NCU02580T0,OTHER,0.039711,0.960289,
NCU02582T0,OTHER,0.05864,0.9413600000000001,
NCU02583T1,SP(Sec/SPI),0.985772,0.014228,CS pos: 22-23. TSA-QH. Pr: 0.9416
NCU02583T0,OTHER,0.016497,0.983503,
NCU02584T0,SP(Sec/SPI),0.79499,0.20501,CS pos: 23-24. ASA-TP. Pr: 0.4767
NCU02585T0,OTHER,0.00021,0.99979,
NCU02586T0,OTHER,0.0006490000000000001,0.999351,
NCU02587T0,OTHER,0.001105,0.9988950000000001,
NCU02588T0,OTHER,0.000603,0.999397,
NCU02588T1,OTHER,0.000603,0.999397,
NCU02588T2,OTHER,0.00073,0.9992700000000001,
NCU02589T0,OTHER,0.001065,0.998935,
NCU02590T0,OTHER,0.0022170000000000002,0.997783,
NCU02591T1,OTHER,0.002357,0.9976430000000001,
NCU02591T0,OTHER,0.002357,0.9976430000000001,
NCU02592T0,OTHER,0.007670999999999999,0.9923290000000001,
NCU02593T0,OTHER,0.000654,0.999346,
NCU02594T0,OTHER,0.003139,0.9968610000000001,
NCU02595T0,OTHER,0.0009109999999999999,0.9990889999999999,
NCU02596T0,OTHER,0.000278,0.9997219999999999,
NCU02597T0,OTHER,0.00044100000000000004,0.999559,
NCU02598T0,SP(Sec/SPI),0.999539,0.00046100000000000004,CS pos: 17-18. ASA-RP. Pr: 0.8813
NCU02599T0,OTHER,0.009025,0.990975,
NCU02600T0,OTHER,0.0009720000000000001,0.999028,
NCU02601T0,OTHER,0.004591,0.995409,
NCU02601T1,OTHER,0.004591,0.995409,
NCU02602T0,OTHER,0.00043,0.9995700000000001,
NCU02603T0,OTHER,0.000942,0.999058,
NCU02604T0,OTHER,0.001165,0.998835,
NCU02605T0,OTHER,0.001718,0.998282,
NCU02606T0,OTHER,0.001146,0.9988540000000001,
NCU02606T1,OTHER,0.001146,0.9988540000000001,
NCU02607T0,OTHER,0.000327,0.9996729999999999,
NCU02608T0,OTHER,0.003016,0.996984,
NCU02609T0,OTHER,0.001418,0.998582,
NCU02609T1,OTHER,0.001418,0.998582,
NCU02610T0,OTHER,0.001098,0.9989020000000001,
NCU02610T1,OTHER,0.001098,0.9989020000000001,
NCU02611T0,OTHER,0.0005059999999999999,0.9994940000000001,
NCU02612T0,OTHER,0.000859,0.999141,
NCU02613T0,SP(Sec/SPI),0.9095639999999999,0.090436,CS pos: 26-27. SAG-HS. Pr: 0.4420
NCU02614T0,OTHER,0.003204,0.9967959999999999,
NCU02615T0,OTHER,0.000915,0.999085,
NCU02616T0,OTHER,0.001283,0.998717,
NCU02617T0,OTHER,0.001119,0.9988809999999999,
NCU02618T0,OTHER,0.001523,0.9984770000000001,
NCU02619T0,OTHER,0.000303,0.999697,
NCU02620T0,OTHER,0.0009630000000000001,0.9990370000000001,
NCU02621T0,OTHER,0.00047300000000000006,0.999527,
NCU02622T0,OTHER,0.000595,0.9994049999999999,
NCU02623T0,OTHER,0.0014210000000000002,0.9985790000000001,
NCU02624T0,OTHER,0.002195,0.9978049999999999,
NCU02625T0,OTHER,0.000411,0.999589,
NCU02626T0,OTHER,0.000317,0.999683,
NCU02627T0,OTHER,0.301584,0.698416,
NCU02627T1,OTHER,0.301584,0.698416,
NCU02628T0,OTHER,0.001279,0.9987209999999999,
NCU02629T0,OTHER,0.000425,0.999575,
NCU02630T0,OTHER,0.001281,0.998719,
NCU02631T0,OTHER,0.00072,0.99928,
NCU02632T0,OTHER,0.0015660000000000001,0.998434,
NCU02633T0,OTHER,0.000371,0.9996290000000001,
NCU02634T0,OTHER,0.003111,0.9968889999999999,
NCU02634T1,OTHER,0.003111,0.9968889999999999,
NCU02635T0,OTHER,0.101951,0.898049,
NCU02636T0,OTHER,0.0008359999999999999,0.9991639999999999,
NCU02637T0,OTHER,0.0008810000000000001,0.9991190000000001,
NCU02638T0,OTHER,0.202147,0.7978529999999999,
NCU02639T0,OTHER,0.001285,0.9987149999999999,
NCU02639T1,OTHER,0.001285,0.9987149999999999,
NCU02640T0,OTHER,0.000302,0.999698,
NCU02641T0,OTHER,0.000307,0.999693,
NCU02643T0,OTHER,0.030538,0.969462,
NCU02644T1,OTHER,0.0014960000000000002,0.9985040000000001,
NCU02644T0,OTHER,0.0014960000000000002,0.9985040000000001,
NCU10075T0,OTHER,0.00049,0.99951,
NCU10076T0,OTHER,0.0008560000000000001,0.999144,
NCU02648T0,OTHER,0.001446,0.998554,
NCU02650T0,OTHER,0.000335,0.9996649999999999,
NCU02651T0,OTHER,0.050168,0.949832,
NCU02652T0,OTHER,0.010298999999999999,0.989701,
NCU02653T0,OTHER,0.000614,0.9993860000000001,
NCU02654T0,OTHER,0.000454,0.9995459999999999,
NCU02655T0,OTHER,0.0011480000000000001,0.9988520000000001,
NCU02656T0,OTHER,0.002177,0.9978229999999999,
NCU02657T0,OTHER,0.00108,0.99892,
NCU02657T1,OTHER,0.00108,0.99892,
NCU02658T0,OTHER,0.002097,0.9979030000000001,
NCU02659T0,OTHER,0.039991000000000006,0.960009,
NCU02660T0,OTHER,0.006268999999999999,0.9937309999999999,
NCU02661T0,OTHER,0.0019379999999999998,0.9980620000000001,
NCU16370T0,OTHER,0.002591,0.997409,
NCU02663T0,OTHER,0.001302,0.998698,
NCU02664T0,OTHER,0.0030489999999999996,0.996951,
NCU02665T0,OTHER,0.0014810000000000001,0.998519,
NCU02666T0,OTHER,0.000543,0.9994569999999999,
NCU16371T0,OTHER,0.0037530000000000003,0.9962469999999999,
NCU02668T0,SP(Sec/SPI),0.985085,0.014915000000000001,CS pos: 18-19. VVA-QP. Pr: 0.8835
NCU02669T0,SP(Sec/SPI),0.9834280000000001,0.016572,CS pos: 24-25. LLA-KD. Pr: 0.7981
NCU02670T0,OTHER,0.0038130000000000004,0.996187,
NCU02671T0,OTHER,0.00061,0.99939,
NCU02672T0,OTHER,0.00044800000000000005,0.999552,
NCU02673T0,OTHER,0.003069,0.9969309999999999,
NCU16372T0,OTHER,0.000333,0.999667,
NCU02674T0,OTHER,0.00041799999999999997,0.999582,
NCU02675T0,OTHER,0.000573,0.9994270000000001,
NCU02676T0,OTHER,0.00047999999999999996,0.9995200000000001,
NCU02677T0,OTHER,0.000696,0.9993040000000001,
NCU02678T0,OTHER,0.000525,0.999475,
NCU02679T0,OTHER,0.00041600000000000003,0.999584,
NCU02680T1,OTHER,0.003022,0.996978,
NCU02680T0,OTHER,0.003022,0.996978,
NCU02681T0,OTHER,0.015384,0.9846159999999999,
NCU02682T0,OTHER,0.001124,0.998876,
NCU02683T0,OTHER,0.00018,0.99982,
NCU02684T0,OTHER,0.001038,0.9989620000000001,
NCU02685T0,OTHER,0.000683,0.999317,
NCU02686T0,OTHER,0.000543,0.9994569999999999,
NCU02687T0,OTHER,0.001924,0.9980760000000001,
NCU02688T0,OTHER,0.000499,0.999501,
NCU02688T1,OTHER,0.000499,0.999501,
NCU02689T0,OTHER,0.001422,0.9985780000000001,
NCU02690T0,OTHER,0.0037119999999999996,0.996288,
NCU02691T1,OTHER,0.000469,0.999531,
NCU02691T0,OTHER,0.000469,0.999531,
NCU02692T0,OTHER,0.00466,0.99534,
NCU02693T0,OTHER,0.001115,0.998885,
NCU02694T0,OTHER,0.003418,0.996582,
NCU02695T0,OTHER,0.000991,0.999009,
NCU02696T0,OTHER,0.000921,0.999079,
NCU02697T1,OTHER,0.00216,0.99784,
NCU02697T0,OTHER,0.00216,0.99784,
NCU02698T0,OTHER,0.03524,0.9647600000000001,
NCU02699T0,OTHER,0.0015019999999999999,0.998498,
NCU02700T0,OTHER,0.002281,0.997719,
NCU02701T0,OTHER,0.001295,0.998705,
NCU02702T0,OTHER,0.004215,0.995785,
NCU02703T0,OTHER,0.000978,0.999022,
NCU02704T0,OTHER,0.00044,0.99956,
NCU02705T0,OTHER,0.018971000000000002,0.981029,
NCU02706T0,OTHER,0.000674,0.999326,
NCU02707T0,OTHER,0.000909,0.999091,
NCU10498T0,OTHER,0.000361,0.9996389999999999,
NCU10497T0,OTHER,0.069953,0.930047,
NCU02710T0,OTHER,0.000425,0.999575,
NCU02711T0,OTHER,0.000478,0.9995219999999999,
NCU02712T0,OTHER,0.00056,0.99944,
NCU02713T0,OTHER,0.001474,0.998526,
NCU02716T0,OTHER,0.000776,0.999224,
NCU02717T0,OTHER,0.0005610000000000001,0.999439,
NCU02718T1,OTHER,0.000798,0.999202,
NCU02718T2,OTHER,0.000798,0.999202,
NCU02718T0,OTHER,0.000798,0.999202,
NCU02719T0,OTHER,0.000481,0.999519,
NCU02720T0,OTHER,0.0033399999999999997,0.99666,
NCU02721T0,SP(Sec/SPI),0.562164,0.43783599999999995,CS pos: 31-32. CHA-QT. Pr: 0.4419
NCU02722T0,OTHER,0.180751,0.819249,
NCU02723T0,OTHER,0.000395,0.999605,
NCU02724T0,OTHER,0.0016829999999999998,0.998317,
NCU02724T1,OTHER,0.0016829999999999998,0.998317,
NCU02725T0,OTHER,0.0013,0.9987,
NCU02726T0,OTHER,0.001627,0.998373,
NCU02727T0,OTHER,0.000394,0.999606,
NCU02728T0,OTHER,0.001097,0.9989030000000001,
NCU02729T0,OTHER,0.002397,0.997603,
NCU02730T0,OTHER,0.000746,0.9992540000000001,
NCU02731T0,OTHER,0.001627,0.998373,
NCU02732T0,SP(Sec/SPI),0.9439219999999999,0.056077999999999996,CS pos: 21-22. CAA-SL. Pr: 0.4874
NCU02733T0,OTHER,0.001129,0.998871,
NCU02733T1,OTHER,0.116477,0.883523,
NCU02734T0,OTHER,0.001018,0.9989819999999999,
NCU02735T0,OTHER,0.002971,0.997029,
NCU02736T1,OTHER,0.001301,0.998699,
NCU02736T0,OTHER,0.001301,0.998699,
NCU02737T0,OTHER,0.0013369999999999999,0.998663,
NCU02738T0,OTHER,0.001891,0.998109,
NCU02738T1,OTHER,0.0006730000000000001,0.9993270000000001,
NCU02739T0,OTHER,0.001678,0.9983219999999999,
NCU02740T0,OTHER,0.001625,0.998375,
NCU02741T0,OTHER,0.000523,0.9994770000000001,
NCU02742T0,OTHER,0.000218,0.999782,
NCU02743T0,OTHER,0.00058,0.9994200000000001,
NCU02744T0,OTHER,0.000468,0.999532,
NCU02745T0,SP(Sec/SPI),0.998094,0.001906,CS pos: 27-28. ATA-AP. Pr: 0.9434
NCU02745T2,SP(Sec/SPI),0.998094,0.001906,CS pos: 27-28. ATA-AP. Pr: 0.9434
NCU02745T1,SP(Sec/SPI),0.998094,0.001906,CS pos: 27-28. ATA-AP. Pr: 0.9434
NCU02746T0,OTHER,0.000662,0.999338,
NCU16374T0,OTHER,0.001946,0.9980540000000001,
NCU02747T0,OTHER,0.00633,0.99367,
NCU02748T0,OTHER,0.00063,0.9993700000000001,
